id	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
barcode7_2037399-4.fasta	contig00001	4618239	4619030	+	spaR	1-792/792	===============	0/0	100.00	99.62	vfdb	NP_461809	(spaR) type III secretion system minor export apparatus protein SpaR [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4619017	4620085	+	spaS	1-1071/1071	========/======	2/2	99.81	98.69	vfdb	NP_461808	(spaS) type III secretion system export apparatus switch protein SpaS [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4620223	4620720	+	sicA	1-498/498	===============	0/0	100.00	99.20	vfdb	NP_461807	(sicA) chaparone for SipC and SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4620723	4622503	+	sipB/sspB	1-1782/1782	========/======	1/1	99.94	99.33	vfdb	NP_461806	(sipB/sspB) type III secretion system hydrophilic translocator pore protein SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4622531	4623759	+	sipC/sspC	1-1230/1230	========/======	1/1	99.92	99.51	vfdb	NP_461805	(sipC/sspC) type III secretion system hydrophilic translocator pore protein SipC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4623830	4624861	+	sipD	1-1032/1032	===============	0/0	100.00	98.64	vfdb	NP_461804	(sipD) type III secretion system hydrophilic translocator needle tip protein SipD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4624880	4626937	+	sipA/sspA	1-2058/2058	========/======	2/2	99.95	98.45	vfdb	NP_461803	(sipA/sspA) type III secretion system effector SipA actin polymerizing activity [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4627536	4627928	+	sicP	1-393/393	===============	0/0	100.00	99.75	vfdb	NP_461800	(sicP) chaparone for SptP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4627915	4629544	+	sptP	1-1632/1632	========/======	2/2	99.88	98.65	vfdb	NP_461799	(sptP) type III secretion system effector SptP tyrosine phosphatase and GTPase-activating protein [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4634091	4635269	+	prgH	1-1179/1179	========/======	2/2	99.92	98.90	vfdb	NP_461795	(prgH) type III secretion system outer MS ring protein PrgH [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4635294	4635536	+	prgI	1-243/243	===============	0/0	100.00	97.12	vfdb	NP_461794	(prgI) type III secretion system needle filament protein PrgI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4635555	4635860	+	prgJ	1-306/306	===============	0/0	100.00	99.02	vfdb	NP_461793	(prgJ) type III secretion system inner rod protein PrgJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4635857	4636615	+	prgK	1-759/759	===============	0/0	100.00	99.61	vfdb	NP_461792	(prgK) type III secretion system inner MS ring protein PrgK [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4636587	4637187	+	orgA	1-600/600	========/======	1/1	100.00	99.33	vfdb	NP_461791	(orgA) type III secretion system accessory cytosolic protein OrgA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4637144	4637834	+	orgB	1-681/681	========/======	1/10	100.00	97.69	vfdb	NP_461790	(orgB) type III secretion system stator OrgB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4637831	4638283	+	orgC	1-453/453	===============	0/0	100.00	98.01	vfdb	NP_461789	(orgC) type III secretion system effector OrgC [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4640817	4641725	+	avrA	1-909/909	===============	0/0	100.00	99.34	vfdb	NP_461786	(avrA) type III secretion system effector AvrA acetyltransferease [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4721169	4722065	-	mig-14	1-897/897	===============	0/0	100.00	98.66	vfdb	NP_461708	(mig-14) antimicrobial peptide resistance protein Mig-14 [Mig-14 (VF0395)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode7_2037399-4.fasta	contig00001	4723804	4724855	+	pipB2	1-1053/1053	========/======	1/1	99.91	94.97	vfdb	NP_461706	(pipB2) type III secretion system effector PipB3 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	279333	279865	+	fimI	1-534/534	========/======	1/1	99.81	98.88	vfdb	NP_459539	(fimI) fimbrial protein internal segment [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	279909	280603	+	fimC	1-693/693	========/======	2/2	100.00	98.42	vfdb	NP_459540	(fimC) chaperone protein FimC [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	280634	283246	+	fimD	1-2613/2613	===============	0/0	100.00	98.81	vfdb	NP_459541	(fimD) usher protein FimD [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	283261	284267	+	fimH	1-1008/1008	========/======	1/1	99.90	98.02	vfdb	NP_459542	(fimH) type I fimbriae minor fimbrial subunit FimH adhesin [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	284277	284795	+	fimF	1-519/519	===============	0/0	100.00	98.65	vfdb	NP_459543	(fimF) type I fimbriae adaptor protein FimF [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	322244	323033	-	fepC	1-788/816	========/======	4/4	96.45	80.15	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
barcode8_2038546-2.fasta	contig00001	330514	331360	+	entB	1-847/858	===============	0/0	98.72	80.17	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
barcode8_2038546-2.fasta	contig00001	525903	528203	+	slrP	1-2298/2298	========/======	5/9	99.87	97.87	vfdb	NP_459778	(slrP) type III secretion system effector SlrP E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	668290	669249	+	sopD2	1-960/960	===============	0/0	100.00	99.38	vfdb	NP_459947	(sopD2) type III secretion system effector SopD2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	730654	731706	-	ompA	1-1041/1041	========/======	1/12	100.00	89.65	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
barcode8_2038546-2.fasta	contig00001	746136	747011	-	pipB	1-876/876	===============	0/0	100.00	99.77	vfdb	NP_460061	(pipB) type III secretion system effector PipB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	747917	749600	-	sopB/sigD	1-1686/1686	========/======	4/4	99.82	99.64	vfdb	NP_460064	(sopB/sigD) type III secretion system effector SopB phosphoinositide phosphatase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	797332	798165	-	csgG	1-834/834	===============	0/0	100.00	99.88	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	798192	798608	-	csgF	1-417/417	===============	0/0	100.00	99.52	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	798635	799030	-	csgE	1-396/396	===============	0/0	100.00	100.00	vfdb	NP_460112	(csgE) curli production assembly/transport protein CsgE [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	799035	799685	-	csgD	1-651/651	===============	0/0	100.00	99.08	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	800438	800893	+	csgB	1-456/456	===============	0/0	100.00	99.78	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	800935	801390	+	csgA	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_460115	(csgA) curlin major subunit CsgA [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	801452	801778	+	csgC	1-327/327	===============	0/0	100.00	100.00	vfdb	NP_460116	(csgC) curli assembly protein CsgC [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	877811	878818	-	sifA	1-1011/1011	========/======	4/5	99.60	95.36	vfdb	NP_460194	(sifA) type III secretion system effector SifA N-terminal SKIP-binding domain C-terminal guanine nucleotide exchange factor activity [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1045392	1045794	+	spiC/ssaB	1-402/402	========/======	1/1	100.00	98.76	vfdb	NP_460358	(spiC/ssaB) type III secretion system protein SsaB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1045796	1047289	+	ssaC	1-1494/1494	========/======	4/4	99.87	98.73	vfdb	NP_460359	(ssaC) type III secretion system secretin SsaC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1047270	1048478	+	ssaD	1-1212/1212	========/======	3/3	99.75	98.84	vfdb	NP_460360	(ssaD) type III secretion system outer MS ring protein SsaD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1048486	1048728	+	ssaE	1-243/243	===============	0/0	100.00	98.77	vfdb	NP_460361	(ssaE) chaperone for sseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1048991	1049317	+	sseA	1-327/327	===============	0/0	100.00	99.69	vfdb	NP_460362	(sseA) chaperone for sseB and sseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1049324	1049913	+	sseB	1-591/591	========/======	3/3	99.66	99.32	vfdb	NP_460363	(sseB) type III secretion system effector SseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1049910	1050383	+	sscA	1-474/474	===============	0/0	100.00	98.73	vfdb	NP_460364	(sscA) chaperone for sseC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1050386	1051836	+	sseC	1-1455/1455	========/======	12/14	99.38	97.53	vfdb	NP_460365	(sseC) type III secretion system hydrophilic translocator pore protein SseC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1051855	1052445	+	sseD	3-588/588	========/======	10/15	98.81	93.96	vfdb	NP_460366	(sseD) type III secretion system hydrophilic translocator pore protein SseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1052448	1052860	+	sseE	1-417/417	========/======	5/6	98.80	97.61	vfdb	NP_460367	(sseE) type III secretion system effector SseE [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1052912	1053346	+	sscB	1-435/435	========/======	4/6	99.31	98.17	vfdb	NP_460368	(sscB) chaperone for sseF [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1053362	1054146	+	sseF	1-783/783	========/======	2/2	100.00	97.83	vfdb	NP_460369	(sseF) type III secretion system effector SseF [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1054143	1054832	+	sseG	1-690/690	===============	0/0	100.00	99.71	vfdb	NP_460370	(sseG) type III secretion system effector SseG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1054926	1055141	+	ssaG	1-216/216	===============	0/0	100.00	100.00	vfdb	NP_460371	(ssaG) type III secretion system needle filament protein SsaG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1055182	1055409	+	ssaH	1-228/228	===============	0/0	100.00	100.00	vfdb	NP_460372	(ssaH) type III secretion system protein SsaH [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1055421	1055669	+	ssaI	1-249/249	===============	0/0	100.00	100.00	vfdb	NP_460373	(ssaI) type III secretion system inner rod protein SsaI [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1055666	1056414	+	ssaJ	1-750/750	========/======	1/1	99.87	99.07	vfdb	NP_460374	(ssaJ) type III secretion system inner MS ring protein SsaJ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1056979	1057654	+	ssaK	1-675/675	========/======	1/1	100.00	99.41	vfdb	NP_460376	(ssaK) type III secretion system stator SsaK [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1057620	1058636	+	ssaL	1-1017/1017	========/======	2/2	99.90	99.21	vfdb	NP_460377	(ssaL) type III secretion system gatekeeper SsaL [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1058694	1059062	+	ssaM	1-369/369	===============	0/0	100.00	99.73	vfdb	NP_460378	(ssaM) type III secretion system protein SsaM [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1059047	1061095	+	ssaV	1-2046/2046	========/======	3/3	100.00	99.61	vfdb	NP_460379	(ssaV) type III secretion system major export apparatus protein ssaV [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1061085	1062386	+	ssaN	1-1302/1302	========/======	3/4	99.85	98.54	vfdb	NP_460380	(ssaN) type III secretion system ATPase SsaN [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1062389	1062765	+	ssaO	1-378/378	========/======	1/1	99.74	99.47	vfdb	NP_460381	(ssaO) type III secretion system stalk protein SsaO [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1062746	1063120	+	ssaP	1-375/375	===============	0/0	100.00	99.20	vfdb	NP_460382	(ssaP) type III secretion system needle length regulator SsaP [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1063101	1064068	+	ssaQ	1-969/969	========/======	3/3	99.79	98.35	vfdb	NP_460383	(ssaQ) type III secretion system C ring protein SsaQ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1064136	1064784	+	ssaR	1-648/648	========/======	1/1	100.00	98.77	vfdb	NP_460384	(ssaR) type III secretion system minor export apparatus protein SsaR [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1064781	1065049	+	ssaS	1-267/267	========/======	2/2	100.00	98.51	vfdb	NP_460385	(ssaS) type III secretion system minor export apparatus protein SsaS [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1065050	1065830	+	ssaT	1-780/780	========/======	1/1	100.00	98.85	vfdb	NP_460386	(ssaT) type III secretion system minor export apparatus protein SsaT [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1065827	1066885	+	ssaU	1-1059/1059	========/======	2/2	99.91	99.72	vfdb	NP_460387	(ssaU) type III secretion system export apparatus switch protein SsaU [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1239878	1240510	-	steA	1-633/633	===============	0/0	100.00	94.79	vfdb	NP_460542	(steA) type III secretion system effector SteA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1262570	1263520	+	sifB	1-951/951	========/======	2/2	99.89	98.21	vfdb	NP_460561	(sifB) type III secretion system effector SifB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1290013	1290414	+	steB	1-402/402	===============	0/0	100.00	100.00	vfdb	AAL20547	(steB) type III secretion system effector SteB [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1291686	1292913	+	sseJ	1-1227/1227	========/======	3/3	99.92	99.43	vfdb	NP_460590	(sseJ) type III secretion system effector SseJ glycerophospholipid:cholesterol acyltransferase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1355550	1356917	-	steC	1-1370/1374	========/======	3/4	99.49	98.18	vfdb	NP_460656	(steC) type III secretion system effector SteC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1519215	1519940	-	sopE2	1-723/723	========/======	3/3	100.00	97.52	vfdb	NP_460811	(sopE2) type III secretion system effector SopE2 guanine nucleotide exchange factor [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1756600	1758946	+	sopA	1-2349/2349	========/======	5/6	99.83	98.26	vfdb	NP_461011	(sopA) type III secretion system effector SopA E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1837695	1838741	+	sseK2	1-1047/1047	========/======	2/2	99.90	99.71	vfdb	NP_461081	(sseK2) type III secretion system effector SseK2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1937363	1939727	-	sspH2	1-2367/2367	========/======	8/8	99.79	99.20	vfdb	NP_461184	(sspH2) type III secretion system effector SspH2 E3 ubiquitin ligase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	1991241	1992194	+	sseL	1-954/954	===============	0/0	100.00	96.12	vfdb	NP_461229	(sseL) type III secretion system effector SseL deubiquitinase [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2237497	2243604	-	shdA	1-6120/6120	========/======	11/16	99.77	95.59	vfdb	NP_461448	(shdA) AIDA autotransporter-like protein [ShdA (VF0398)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2244297	2251603	-	ratB	1-7308/7308	========/======	5/5	99.96	98.44	vfdb	NP_461449	(ratB) putative outer membrane protein [RatB (VF0399)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2258489	2260676	-	sinH	1-2193/2193	========/======	8/11	99.64	98.82	vfdb	NP_461452	(sinH) intimin-like protein [SinH (VF0400)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2429433	2430485	-	pipB2	1-1053/1053	===============	0/0	100.00	99.33	vfdb	NP_461706	(pipB2) type III secretion system effector PipB3 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2432228	2433124	+	mig-14	1-897/897	===============	0/0	100.00	98.89	vfdb	NP_461708	(mig-14) antimicrobial peptide resistance protein Mig-14 [Mig-14 (VF0395)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2512482	2513390	-	avrA	1-909/909	===============	0/0	100.00	99.78	vfdb	NP_461786	(avrA) type III secretion system effector AvrA acetyltransferease [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2515916	2516368	-	orgC	1-453/453	===============	0/0	100.00	98.45	vfdb	NP_461789	(orgC) type III secretion system effector OrgC [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2516365	2517055	-	orgB	1-681/681	========/======	3/12	99.85	97.54	vfdb	NP_461790	(orgB) type III secretion system stator OrgB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2517011	2517611	-	orgA	1-600/600	========/======	1/1	100.00	99.17	vfdb	NP_461791	(orgA) type III secretion system accessory cytosolic protein OrgA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2517583	2518343	-	prgK	1-759/759	========/======	2/2	100.00	99.08	vfdb	NP_461792	(prgK) type III secretion system inner MS ring protein PrgK [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2518340	2518645	-	prgJ	1-306/306	===============	0/0	100.00	98.69	vfdb	NP_461793	(prgJ) type III secretion system inner rod protein PrgJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2518664	2518906	-	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794	(prgI) type III secretion system needle filament protein PrgI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2518931	2520111	-	prgH	1-1179/1179	========/======	4/4	99.92	99.15	vfdb	NP_461795	(prgH) type III secretion system outer MS ring protein PrgH [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2524658	2526287	-	sptP	1-1632/1632	========/======	4/4	99.82	99.39	vfdb	NP_461799	(sptP) type III secretion system effector SptP tyrosine phosphatase and GTPase-activating protein [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2526274	2526666	-	sicP	1-393/393	===============	0/0	100.00	98.98	vfdb	NP_461800	(sicP) chaparone for SptP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2527263	2529320	-	sipA/sspA	1-2058/2058	========/======	2/2	99.95	99.56	vfdb	NP_461803	(sipA/sspA) type III secretion system effector SipA actin polymerizing activity [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2529339	2530370	-	sipD	1-1032/1032	===============	0/0	100.00	99.81	vfdb	NP_461804	(sipD) type III secretion system hydrophilic translocator needle tip protein SipD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2530441	2531670	-	sipC/sspC	1-1230/1230	========/======	2/2	99.92	99.51	vfdb	NP_461805	(sipC/sspC) type III secretion system hydrophilic translocator pore protein SipC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2531698	2533479	-	sipB/sspB	1-1782/1782	========/======	2/2	99.94	99.78	vfdb	NP_461806	(sipB/sspB) type III secretion system hydrophilic translocator pore protein SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
